SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,638 19th St #9,San Francisco,CA,94107,1595000,3,2.5,San Francisco,1485,14761,2007,1,1074,620,Active,September-11-2021 12:00 PM,September-11-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/638-19th-St-94107/unit-9/home/12277837,San Francisco MLS,421589809,N,Y,37.762084,-122.389011
MLS Listing,,Condo/Co-op,77 Grand View Ave #103,San Francisco,CA,94114,895000,1,1.0,San Francisco,900,13673,1977,1,994,569,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/77-Grand-View-Ave-94114/unit-103/home/673902,San Francisco MLS,421592268,N,Y,37.7568149,-122.4401709
MLS Listing,,Condo/Co-op,226 27th St #7,San Francisco,CA,94131,875000,2,1.0,San Francisco,,5700,1963,1,,399,Active,,,http://www.redfin.com/CA/San-Francisco/226-27th-St-94131/unit-7/home/176340019,San Francisco MLS,421591800,N,Y,37.747179,-122.4258216
MLS Listing,,Condo/Co-op,200 Brannan St #319,San Francisco,CA,94107,1925000,2,2.0,San Francisco,1934,72899,2004,1,995,961,Active,September-12-2021 12:00 PM,September-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-319/home/1569423,San Francisco MLS,421581694,N,Y,37.7837501,-122.3908424
MLS Listing,,Condo/Co-op,1 Hawthorne St Unit 24D,San Francisco,CA,94105,2998000,3,2.5,San Francisco,1956,12409,2010,1,1533,1837,Active,,,http://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-24D/home/69371179,San Francisco MLS,421592418,N,Y,37.7857425,-122.3988969
MLS Listing,,Condo/Co-op,60 Ora Way Unit H308,San Francisco,CA,94131,446673,2,1.0,San Francisco,913,6813,1975,1,489,727,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/60-Ora-Way-94131/unit-H308/home/1355015,San Francisco MLS,421588505,N,Y,37.7410286,-122.4380095
MLS Listing,,Single Family Residential,5705 Diamond Heights Blvd,San Francisco,CA,94131,2795000,4,3.0,San Francisco,2507,3219,1968,1,1115,,Active,September-11-2021 12:00 PM,September-11-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/5705-Diamond-Heights-Blvd-94131/home/1380894,San Francisco MLS,421592416,N,Y,37.7384617,-122.4397569
MLS Listing,,Multi-Family (2-4 Unit),10 Reno Pl,San Francisco,CA,94133,6995000,7,8.0,San Francisco,,1629,,1,,,Active,,,http://www.redfin.com/CA/San-Francisco/10-Reno-Pl-94133/unit-5/home/1187588,San Francisco MLS,421590872,N,Y,37.7998628,-122.4054505
MLS Listing,,Single Family Residential,101 Upper Terrace Way,San Francisco,CA,94117,5285000,4,4.0,San Francisco,3160,3898,1947,1,1672,,Active,September-9-2021 05:00 PM,September-9-2021 07:00 PM,http://www.redfin.com/CA/San-Francisco/101-Upper-Ter-94117/home/670208,San Francisco MLS,421585962,N,Y,37.7650786,-122.4435169
MLS Listing,,Multi-Family (2-4 Unit),528 - 530A Noe St,San Francisco,CA,94114,3400000,4,2.0,San Francisco,2500,3171,1900,1,1360,,Active,September-9-2021 04:00 PM,September-9-2021 05:00 PM,http://www.redfin.com/CA/San-Francisco/528-Noe-St-94114/home/1352258,San Francisco MLS,421589570,N,Y,37.7603997,-122.4330914
MLS Listing,,Condo/Co-op,200 Brannan St #434,San Francisco,CA,94107,3395000,2,3.0,San Francisco,1831,,2004,1,1854,941,Active,,,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-434/home/1870703,San Francisco MLS,421592400,N,Y,37.7837501,-122.3908424
MLS Listing,,Condo/Co-op,1150 Sacramento St #303,San Francisco,CA,94108,3295000,2,2.0,San Francisco,1868,14843,1989,1,1764,2627,Active,,,http://www.redfin.com/CA/San-Francisco/1150-Sacramento-St-94108/unit-303/home/546735,San Francisco MLS,421592184,N,Y,37.7929469,-122.4118142
MLS Listing,,Single Family Residential,2815 Pacific Ave,San Francisco,CA,94115,10500000,5,5.5,San Francisco,5000,4350,1926,1,2100,,Active,,,http://www.redfin.com/CA/San-Francisco/2815-Pacific-Ave-94115/home/1716537,San Francisco MLS,421592000,N,Y,37.792283,-122.4416401
